SERIAL,CPU,MEMORY,DISK
127,1678.3,500.7,
128,3310.8,987.73,
129,2594.9,774.16,
130,4492.4,1329.2,
131,3049.4,529.31,
132,5070.8,880.17,
133,4336.7,752.75,
134,5867.8,1018.5,
135,3305.7,390.46,
136,3702.8,411.01,
137,3317.7,368.26,
138,3350.7,371.93,
139,2782.8,814.13,
140,3697.2,1327.2,
141,3327.5,1194.5,
142,5401.5,1939.1,
143,10257,9167.7,
144,12084,13993,
145,9660.9,11187,
146,10951,12682,
147,9603.5,11121,
148,11067,12816,
149,10857,12572,
150,11468,13280,
151,7912.2,9122.7,
152,2335,2321.6,
153,1935.3,1924.1,
154,1969.4,1958.1,
155,1871.2,1860.4,
156,9280.7,10742,
157,11030,12773,
158,9285.6,10753,
159,9040,10468,
160,13463,15590,
161,7087.2,8207.1,
162,9621.8,11142,
163,9184.8,10636,
164,8709.9,10086,
165,12293,14236,
166,10654,12338,
167,10823,12533,
168,9218.8,10675,
169,11040,12784,
170,10283,11907,
171,6660.3,7712.7,
172,4075.8,4528.2,
173,4205.2,4279.2,
174,4507.7,4587,
175,4972.6,5060.1,
176,3173.9,3217.8,
177,441.83,281.09,
178,428.57,272.66,
179,195.25,124.22,
180,233.66,148.65,
181,367.21,462.28,
182,536.57,682.74,
183,331.06,421.25,
184,484.2,616.09,
185,2091.8,1080,
186,2533.8,1289.7,
187,1421.2,723.36,
188,1317.7,670.69,
189,823.1,199.89,
190,1265.1,62.909,
191,1338.3,66.548,
192,1031.4,51.29,
193,717.31,276.37,
194,335.78,333.85,
195,304.9,303.15,
196,647.09,643.36,
197,329.86,380.46,
198,215.95,496.32,
199,235.19,540.54,
200,193.51,444.74,
201,199.8,441.41,
202,344.76,342.78,
203,1217,1210,
204,614.38,610.84,
205,746.26,741.96,
206,2356.4,1240.4,
207,3811.4,1939.3,
208,1900,966.72,
209,7298.1,3713.3,
210,7808.3,5040.7,
211,7631.2,5299.6,
212,11373,7898.4,
213,7459.3,5180.1,
214,2713.7,7173.8,
215,3132.1,12968,
216,5951.3,24641,
217,4348.2,18004,
218,4673.2,13025,
219,5540.4,3527.3,
220,4961.8,3158.8,
221,5594.9,3561.9,
222,2708.4,1885.4,
223,1549.2,2069.9,
224,1244.8,1663.2,
225,938.22,1253.6,
226,863.58,1153.9,
227,4461.8,2843.5,
228,8365.6,5326.6,
229,5508.6,3507.5,
230,9382.6,5974.1,
231,2091.6,1606.4,
232,1439.4,1431.2,
233,1482.4,1473.8,
234,657.07,653.28,
235,1711.7,573.37,
236,3108.7,790.85,
237,3036.4,772.47,
238,4784.3,1217.1,
239,1520.9,537.74,
240,813.8,809.11,
241,937.95,932.55,
242,436.63,434.11,
243,341.2,339.24,
244,255.15,253.68,
245,632.44,628.79,
246,720.3,716.15,
247,735.32,594.82,
248,1448.4,737.23,
249,3302.2,1680.8,
250,2378.6,1210.7,
251,2850.2,1450.7,
252,1057,1022.6,
253,723.22,719.05,
254,664.16,660.34,
255,607.82,604.32,
256,5245.9,7790.6,
257,2868.3,4280,
258,1727.5,2577.7,
259,1838,2742.6,
260,2152.1,2691.2,
261,1106,1121,
262,1018.5,1032.4,
263,1411.3,1430.4,
264,1711.8,1289,
265,674.09,64.474,
266,700.33,66.984,
267,1362.4,130.31,
268,2078.6,297.16,
269,381,257.76,
270,286.94,194.12,
271,362.58,245.3,
272,353.99,166.59,
273,3377.9,387.73,
274,2484.8,285.21,
275,2766.6,317.56,
276,2353.2,270.1,
277,1531.9,578.04,
278,1773.8,902.81,
279,1470.7,748.54,
280,1082.6,551.02,
281,428.76,197.62,
282,459.8,171.49,
283,412.35,153.79,
284,272.19,101.52,
285,191.18,155.62,
286,133.48,232.43,
287,191.67,333.77,
288,564.68,983.3,
289,1282.9,1035.3,
290,2353,1197.6,
291,1393.6,709.32,
292,1553.4,790.65,
293,1764.7,989.39,
294,291.24,687.09,
295,294.03,693.66,
296,327.01,771.46,
297,228.16,537.41,
298,601.65,598.18,
299,778.78,774.29,
300,639.36,635.67,
301,1257.5,1250.3,
302,1751.4,919.89,
303,2906.8,1479.5,
304,1726,878.48,
305,1459.6,742.9,
306,1102,461.41,
307,2005.6,598.34,
308,1596.2,476.19,
309,905.91,270.26,
310,924.69,443.67,
311,1067.2,1061.1,
312,304.67,302.91,
313,409.42,407.06,
314,691.1,502.81,
315,530.97,198.03,
316,612.04,228.27,
317,583.54,217.64,
318,454.66,191.68,
319,682.23,347.24,
320,1831,931.92,
321,1506.7,766.9,
322,2606.7,1326.8,
323,419.23,213.31,
324,1139.3,579.7,
325,1211.1,616.22,
326,993.97,505.73,
327,317.36,168.96,
328,315.34,191.39,
329,268.33,162.85,
330,217.19,131.81,
331,852.67,822.08,
332,483.45,480.67,
333,766.74,762.32,
334,618.08,614.52,
335,611.24,607.72,
336,549.11,545.94,
337,402.92,400.6,
338,430.63,428.15,
339,501.48,364.92,
340,1083.1,155.2,
341,932.59,133.64,
342,1494.7,214.19,
343,978.4,140.15,
344,900.06,126.8,
345,999.59,140.82,
346,596.08,83.973,
347,413.87,58.304,
348,415.11,388.42,
349,654.13,650.37,
350,577.57,574.24,
351,242.42,241.03,
352,519.83,331.73,
353,498.72,253.75,
354,677.47,344.7,
355,705.06,358.74,
356,1034.6,662.72,
357,337.55,335.6,
358,462.34,459.67,
359,627.58,623.96,
360,1109.6,1113.3,
361,1562.3,1591.1,
362,1627.9,1657.9,
363,1717.6,1749.2,
364,1590.3,1619.6,
365,1738,1770,
366,1300.7,1324.6,
367,1316.2,1340.5,
368,1279,1355.5,
369,393.2,1303.9,
370,650.27,2156.5,
371,471.17,1562.5,
372,610.12,2023.3,
373,983.53,1056.6,
374,743.42,739.13,
375,334.28,332.36,
376,386.74,384.51,
377,253.22,251.76,
378,258.73,257.24,
379,342.11,340.14,
380,520.49,517.49,
381,324.43,476.23,
382,298.87,566.19,
383,414.91,786.01,
384,244.91,463.96,
385,655.59,993.3,
386,1244.5,1267.4,
387,398.34,405.67,
388,761.2,775.21,
389,988.58,1050.2,
390,736.06,2498.3,
391,227.96,773.73,
392,214.42,727.77,
393,368.87,1252,
394,369.42,238.13,
395,559.19,287.2,
396,1176.8,604.39,
397,1091.6,560.64,
398,1172.9,436.37,
399,948.26,300.25,
400,3893.3,1232.7,
401,1709.4,541.25,
402,2651.5,1415.6,
403,2010.4,1274.1,
404,1669.6,1058.1,
405,1930.9,1223.8,
406,831.73,509.29,
407,374.1,186.09,
408,182.67,90.87,
409,262.99,130.82,
410,833.72,414.59,
411,1540.8,765.97,
412,829.75,412.49,
413,1256.7,624.72,
414,983.75,478.29,
415,2672.1,1020.3,
416,2868.5,1095.3,
417,3072.1,1173.1,
418,1490.4,569.08,
419,932.06,301.84,
420,801.69,239.17,
421,1077.5,321.45,
422,781.13,233.04,
423,745.85,235.86,
424,312.6,116.59,
425,255.67,95.357,
426,199.22,74.303,
427,144.66,74.199,
428,129.19,83.618,
429,239.49,155.01,
430,162.07,104.9,
431,343.96,323.7,
432,933.31,927.93,
433,540.42,537.31,
434,671.36,667.49,
435,739.03,739.26,
436,1050.2,1069.5,
437,832.54,847.87,
438,434.88,442.88,
439,329.27,322.17,
440,1482.5,754.3,
441,730.38,371.61,
442,1115.6,567.6,
443,2704.9,1376.2,
444,1298,314.26,
445,1718.4,205.16,
446,1553.5,185.48,
447,1177.1,140.54,
448,682.91,388.17,
449,406.63,505.48,
450,162.3,201.76,
451,185.07,230.06,
452,444.17,555.91,
453,879.33,1103.3,
454,327.28,410.66,
455,815.02,1022.7,
456,871.13,790.15,
457,988.13,502.76,
458,2948.9,1500.4,
459,1255.5,638.8,
460,960.71,894.82,
461,515.68,1750.3,
462,301.13,1022.1,
463,242.05,821.55,
464,192.4,653.04,
465,164.76,77.735,
466,122.99,48.954,
467,127.72,50.837,
468,200.17,79.679,
469,813.14,778.13,
470,376.21,374.04,
471,778.44,773.95,
472,535.88,532.79,
473,821.19,2572.8,
474,827.93,3276.7,
475,825.25,3266.1,
476,351.48,1391.1,
477,193.14,595.69,
478,104.74,29.68,
479,107.81,30.551,
480,118.39,33.549,
481,872.36,391.47,
482,1267.8,630.25,
483,1001.2,497.71,
484,568.19,282.46,
485,889.06,440.61,
486,175.65,60.575,
487,127.18,43.861,
488,169.76,58.542,
489,201.98,69.654,
490,198.24,597.56,
491,111.11,368.46,
492,306.73,1017.2,
493,200.76,665.77,
494,342.71,478.46,
495,261.64,260.13,
496,545.17,542.03,
497,374.77,372.61,
498,786.08,294.79,
499,767.63,195.28,
500,1533.8,390.2,
501,1100.6,279.98,
502,1105.6,847.03,
503,651.29,754.19,
504,3959.2,4584.8,
505,1566.2,1813.6,
506,2301.2,2678.3,
507,740.4,989.28,
508,691,923.27,
509,527.69,705.06,
510,1045.8,1387.7,
511,1058,538.31,
512,1839.7,936.05,
513,1379.1,701.68,
514,699.84,356.08,
515,1298.1,410.82,
516,1279.4,381.7,
517,2318.5,691.69,
518,1744.2,520.36,
519,646.56,309.4,
520,376.79,292.18,
521,307.76,238.66,
522,167,129.5,
523,520.06,504.43,
524,648.09,644.36,
525,375.49,373.33,
526,800.74,796.13,
527,551.84,490.55,
528,620.82,421.55,
529,766.35,520.38,
530,1827.5,1240.9,
531,631.5,564.37,
532,1525.6,1942.7,
533,2101.4,2676.1,
534,1161.1,1478.6,
535,1894.6,2412.6,
536,1723.2,1957.6,
537,1018.4,1150.5,
538,861.23,972.98,
539,1572.9,1776.9,
540,643.92,287.41,
541,513.05,191.35,
542,708.89,264.39,
543,333.46,124.37,
544,170.66,63.65,
545,0,0,
546,0,0,
547,0,0,
548,172.57,171.58,
549,333.28,331.36,
550,289.45,287.79,
551,276.58,274.99,
552,323.69,321.83,
553,310.73,308.94,
554,300,298.27,
555,304.31,302.56,
556,365.58,424.75,
557,2648.1,4044.5,
558,1584.8,2420.5,
559,2514.4,3840.5,
560,2825.4,4315.4,
561,2693.6,314.23,
562,3510.2,87.277,
563,1392.5,34.623,
564,3041.3,75.619,
565,5711.3,1103,
566,2211.9,562.7,
567,3109.8,791.14,
568,2563.6,652.17,
569,3928.2,873.49,
570,4257.1,880.98,
571,4166.1,862.13,
572,4255.7,880.69,
573,3124.4,939.27,
574,3187.8,1622,
575,3489.4,1775.4,
576,6113.7,3110.6,
577,3720.4,1637.5,
578,4421.4,439.87,
579,3551.1,353.29,
580,3370.1,335.29,
581,3777.2,508.71,
582,3659.9,1479.8,
583,4338.3,1754,
584,3672.6,1484.9,
585,3040.3,1229.2,
586,3470.7,1253.3,
587,2704.9,926.17,
588,1713.7,586.76,
589,2226.1,762.23,
590,1503,1039.7,
591,1467.9,1459.4,
592,1120.9,1114.4,
593,940.23,934.81,
594,647.32,499.7,
595,178.72,66.888,
596,240.5,90.012,
597,377.25,141.19,
598,334.88,342.11,
599,681.5,1283.9,
600,672.36,1266.7,
601,749,1411,
602,928.59,1323.5,
603,1968.7,2005,
604,1107.2,1127.6,
605,1128.4,1149.2,
606,1400.9,1426.7,
607,1187.3,1180.6,
608,1154,1147.3,
609,446.56,443.99,
610,692.86,688.86,
611,297.99,177.74,
612,795.7,296.76,
613,336.36,125.45,
614,493.1,183.91,
615,283.49,209.07,
616,404.2,456.71,
617,373.84,422.4,
618,350.16,395.65,
619,589.03,474.94,
620,2032.1,1033.9,
621,633.47,322.31,
622,817.41,415.9,
623,1082.8,310.95,
624,1692.1,293.72,
625,1986.3,344.78,
626,1964.4,340.98,
627,1064.5,203.32,
628,318.71,316.87,
629,421.24,418.81,
630,195.69,194.56,
631,252.54,251.09,
632,286.41,284.76,
633,1183.8,1176.9,
634,1102.9,1096.5,
635,655.85,652.07,
636,414.85,1700.5,
637,223.52,1611.3,
638,285.91,2061,
639,224.33,1617.2,
640,290.76,785.92,
641,1834.9,1824.3,
642,1786.6,1776.3,
643,1342.6,1334.9,
644,3369.8,1460.6,
645,5566.2,679.66,
646,3727.2,455.11,
647,3000,366.31,
648,4855.8,779.8,
649,461.62,459.35,
650,351.77,350.04,
651,428.49,426.39,
652,770.37,697.66,
653,4869.9,3633.3,
654,6014.3,4487.2,
655,4433.1,3307.4,
656,4976.1,3712.5,
657,5202.3,2757.7,
658,3416.7,1738.4,
659,5980.3,3042.8,
660,4086.2,2079.1,
661,3887.4,1977.9,
662,4916.1,2501.3,
663,8562.5,4356.6,
664,9258.4,4710.7,
665,5105.2,2597.5,
666,10849,5519.9,
667,15669,7972.4,
668,5109.1,2599.5,
669,3545.1,1803.7,
670,3855.1,1961.5,
671,5948.9,3026.8,
672,54302,27629,
673,2046.1,2602.6,
674,11061,14070,
675,0,0,
676,0,0,
677,0,0,
678,13107,16672,
679,0,0,
680,0,0,
681,0,0,
682,2557.9,3253.6,
683,4470.6,5686.6,
684,1217.7,1548.9,
685,730.56,929.28,
686,772.84,823.46,
687,1650.3,1640.8,
688,1725,1715.1,
689,631.97,628.33,
690,663.93,1136.6,
691,1192.8,2470.9,
692,1791.8,3711.7,
693,924.24,1914.6,
694,1545.4,3116.5,
695,2723.3,5294.1,
696,1338.3,2601.6,
697,2005.6,3898.8,
698,2224.6,4362.4,
699,0,6851.1,
700,0,1612.7,
701,0,1749.2,
702,0,3153,
703,513.89,496.11,
704,944.36,552.97,
705,659.12,385.95,
706,349.81,204.83,
707,4799.3,3571.7,
708,6070.6,4529.2,
709,11501,8580.6,
710,6780.8,5059,
711,3963.4,3079.4,
712,1583,2013.6,
713,1058.6,1346.6,
714,966.44,1229.3,
715,1317.3,1675.6,
716,889.3,1131.2,
717,1489.2,1894.2,
718,1668.6,2122.5,
719,1173.5,1492.7,
720,1467.3,1866.4,
721,1518.9,1932.1,
722,1917,2438.4,
723,2769.5,3239.6,
724,16573,8432.2,
725,11980,6095.5,
726,11810,6009.1,
727,12064,6138.3,
728,5321.6,4801,
729,4996.1,5088,
730,2876.2,2929.1,
731,3585.9,3651.9,
732,2001.3,2363.6,
733,2167.2,2756.7,
734,1533.5,1950.6,
735,5246.3,6673.3,
736,4336.8,5516.4,
737,2284.9,2906.3,
738,2066.4,2628.4,
739,1149.6,1462.3,
740,2073.7,2637.7,
741,2485.4,3161.4,
742,1132.5,1440.5,
743,2585.2,3288.3,
744,1689.7,2149.3,
745,2262.3,2877.6,
746,1334.3,1697.2,
747,1690,2149.7,
748,2130,2709.3,
749,917.67,555.44,
750,1152.1,674.62,
751,614.84,360.02,
752,1076.8,630.53,
753,1430.3,1677.8,
754,1853.3,2357.4,
755,1154.4,1468.4,
756,1230.4,1565.1,
757,1381.2,868.88,
758,1865.1,695.6,
759,1320.5,492.48,
760,1710.6,638,
761,1948.9,1486.7,
762,4366.4,4443.2,
763,2980.4,3032.9,
764,4185.8,4259.4,
765,3010.4,2969.8,
766,393.14,258.3,
767,557.11,366.03,
768,509.3,334.61,
769,334.27,265.95,
770,1195.8,1521,
771,878.65,1117.6,
772,1462,1859.7,
773,1045.2,1329.4,
774,978.29,1244.4,
775,2323.2,2955,
776,2013.4,2561,
777,1132.8,1440.9,
778,1422.5,1809.4,
779,943.64,1200.3,
780,1400.7,1781.7,
781,1039.9,1322.8,
782,1054.4,1341.2,
783,858.51,1092,
784,856.31,1089.2,
785,770.34,979.87,
786,1073.7,1212.6,
787,1393.6,1385.6,
788,1144.4,1137.8,
789,2617.5,2602.4,
790,1924.4,1133.2,
791,4879.3,846.93,
792,13221,2294.8,
793,9796.9,1700.5,
794,12072,2417.3,
795,9118.6,4533,
796,8933.8,4441.2,
797,7773.4,3864.3,
798,6701.4,3331.4,
799,2787.8,2331.8,
800,1322,1681.5,
801,786.05,999.86,
802,966.09,1228.9,
803,970.85,1024.9,
804,1668.1,1658.4,
805,1291.7,1284.2,
806,1215.6,1208.6,
807,1055.1,1194.2,
808,1051.1,1337,
809,1098.1,1396.7,
810,901.16,1146.3,
811,892.25,1134.9,
812,888.35,1130,
813,1193,1517.5,
814,845.81,1075.9,
815,920.63,1171,
816,917.39,1166.9,
817,1347.4,1713.9,
818,980.7,1247.5,
819,869.38,1105.8,
820,1147.2,1459.2,
821,1333.2,1695.9,
822,966.3,1229.1,
823,717.13,912.18,
824,710.8,904.28,
825,433.04,551.01,
826,476.22,605.95,
827,435.13,553.66,
828,1664.6,572.33,
829,2276.9,579.25,
830,3477.1,884.56,
831,2156.3,548.57,
832,1713.6,1879.3,
833,995.42,2477.7,
834,668.22,1663.2,
835,441.59,1099.1,
836,651.68,1465.9,
837,439.71,286.71,
838,448.38,292.37,
839,415.75,271.09,
840,431.11,361.81,
841,675.78,859.59,
842,792.88,1008.5,
843,673.49,856.68,
844,938.14,1193.3,
845,802.03,1020.2,
846,938.9,1194.3,
847,950.26,1208.7,
848,875.91,1114.2,
849,906.39,1152.9,
850,815.75,1037.6,
851,835.1,1062.2,
852,1611.1,2049.3,
853,4600.8,1375.4,
854,4668.3,543.1,
855,5471.2,636.51,
856,4537.8,527.92,
857,5345.2,972.98,
858,5990.4,1524,
859,5352.3,1361.6,
860,4307.5,1095.8,
861,4282.7,1387.9,
862,1026.8,1306.1,
863,1002.2,1274.8,
864,1732.3,2203.5,
865,1067.2,1678.6,
866,2255.6,9812.7,
867,1520.9,6616.4,
868,1975.7,8595.1,
869,1224,5324.9,
870,1053.4,4582.5,
871,921.96,4010.9,
872,793.48,3451.9,
873,739.81,3218.5,
874,679.21,2954.8,
875,708.44,3082,
876,1077.2,4686.4,
877,908.51,3952.4,
878,997.86,3109.9,
879,743.06,945.18,
880,816.63,1038.7,
881,728.35,926.46,
882,866.5,2066.2,
883,684.24,2976.7,
884,821.23,3572.7,
885,853.03,3711,
886,713.13,2698.3,
887,701.18,212.7,
888,846.78,256.86,
889,611.15,185.39,
890,644.4,203.28,
891,1214.6,1545,
892,893.88,1137,
893,976.95,1242.7,
894,716.36,911.21,
895,718.08,740.68,
896,1034.4,1028.5,
897,822.11,817.37,
898,981.14,975.49,
899,1087.7,1271.4,
900,1236.3,1572.6,
901,953.18,1212.4,
902,1245,1583.6,
903,780.21,992.43,
904,2160.8,2748.5,
905,950.6,1209.2,
906,718.54,913.98,
907,871.84,1357.9,
908,874.92,1843.8,
909,707.71,1491.4,
910,629.21,1326,
911,969.09,1954.6,
912,628.41,799.34,
913,560.19,712.56,
914,864.56,1099.7,
915,662.08,842.16,
916,580.7,738.65,
917,754.54,959.77,
918,541.04,688.2,
919,571.82,727.36,
920,886.35,1127.4,
921,555.35,706.41,
922,623.96,793.68,
923,697.16,886.79,
924,563.45,716.71,
925,734.4,934.16,
926,854.71,1087.2,
927,701.06,891.75,
928,714.64,909.02,
929,675.99,859.86,
930,628.2,799.07,
931,688.26,875.47,
932,663.2,671.97,
933,544.56,203.1,
934,734.14,273.8,
935,631.71,235.6,
936,1195.5,604.76,
937,2314.1,3091.9,
938,2432.9,3250.7,
939,1875,2505.2,
940,2046.7,2734.6,
941,790.71,1012.2,
942,602.1,765.87,
943,782.21,994.97,
944,765.78,974.07,
945,582.89,741.43,
946,765.68,973.94,
947,644.11,819.31,
948,729.48,927.89,
949,1046.8,1622.4,
950,665.81,1157.4,
951,633.56,1101.4,
952,835.21,1451.9,
953,644.25,987.94,
954,718.39,913.79,
955,822.15,1045.8,
956,934.53,1188.7,
957,976.31,1241.9,
958,1058.7,1346.6,
959,696.66,886.15,
960,625.1,795.13,
961,926.01,1177.9,
962,664.9,845.75,
963,671.55,854.21,
964,576.12,732.83,
965,560.02,712.35,
966,835.76,867.47,
967,808.93,804.27,
968,786.26,781.73,
969,1270.1,1262.7,
970,736.39,884.1,
971,885.06,1125.8,
972,925.84,1177.7,
973,1051.1,1337,
974,1276.1,1473,
975,1748.3,1780.5,
976,1793.4,1826.4,
977,1413.1,1439.1,
978,1314.7,1397.8,
979,711.28,904.74,
980,674.54,858.01,
981,683.55,869.48,
982,565,718.68,
983,659.44,838.8,
984,579.97,737.73,
985,750.49,954.62,
986,710.01,903.14,
987,330.7,238.22,
988,299.01,211.05,
989,356,251.27,
990,297.42,209.92,
991,513.91,598.96,
992,766.96,975.58,
993,691.03,878.98,
994,651.26,828.41,
995,4554.1,7973.4,
996,7558.1,13466,
997,8301.3,14790,
998,8918.1,15889,
999,2761.8,4740.4,
1000,724.35,921.37,
1001,780.41,992.68,
1002,577.37,734.42,
1003,627.73,798.47,
1004,765.36,973.54,
1005,544.26,692.3,
1006,675.66,859.44,
1007,641.68,816.21,
1008,1044.3,1328.3,
1009,878.31,1117.2,
1010,866.93,1102.7,
1011,676.35,860.32,
1012,1167.5,1178.4,
1013,919.22,913.92,
1014,1001.4,995.58,
1015,1125.2,1118.7,
1016,2127.8,748.32,
1017,1832.4,455.44,
1018,1850.2,459.85,
1019,1791.2,445.18,
1020,1929.2,436.28,
1021,3675.1,725.89,
1022,3075.1,607.37,
1023,3000.3,592.6,
1024,2831.3,1582.3,
1025,1328.7,1775.3,
1026,1246.1,1664.9,
1027,1606.4,2146.3,
1028,1131,1500,
1029,614.98,782.25,
1030,774.39,985.02,
1031,689.39,876.9,
1032,799.94,1017.5,
1033,755.18,960.58,
1034,1096.7,1394.9,
1035,809.14,1029.2,
1036,686.89,873.72,
1037,873.43,1111,
1038,1074.5,1366.7,
1039,763.83,971.59,
1040,811.08,1031.7,
1041,703.61,895,
1042,916.15,1165.3,
1043,824.09,1048.2,
1044,796.94,1013.7,
1045,995.34,1266.1,
1046,857.55,1090.8,
1047,1515.2,1927.3,
1048,1068.4,1358.9,
1049,1836,2335.4,
1050,730.26,928.89,
1051,1031.1,1311.6,
1052,1090.6,1387.2,
1053,1007.9,1282,
1054,1093.5,1390.9,
1055,646.29,822.08,
1056,612.16,778.67,
1057,689.8,877.43,
1058,936.75,1191.5,
1059,843.78,1073.3,
1060,736.69,937.07,
1061,608.86,774.47,
1062,960.63,1221.9,
1063,1205.7,1533.7,
1064,1039.9,1322.7,
1065,1112.3,1414.8,
1066,1475.4,1876.6,
1067,978.5,1244.7,
1068,1301.8,1655.9,
1069,976.49,1242.1,
1070,2022,1659.6,
1071,3607.8,2295,
1072,3527,2243.6,
1073,2443.4,1554.3,
1074,2304,1574.4,
1075,44.046,273.78,
1076,39.317,244.38,
1077,127.23,790.83,
1078,642.47,991.02,
1079,1964.8,2499.3,
1080,2352.9,2992.9,
1081,837.55,1065.4,
1082,1575.4,2004,
1083,10325,1811,
1084,11860,1964.4,
1085,5394.4,893.51,
1086,5427.7,899.02,
1087,5140.6,5791.6,
1088,6237.1,8330.7,
1089,5288.7,7063.9,
1090,2886,3854.7,
1091,6762.4,5767,
1092,10624,6764.4,
1093,8416.6,5359,
1094,11493,7317.9,
1095,6464,4314.4,
1096,1167.1,1160.4,
1097,2679.1,2663.6,
1098,1210.1,1203.1,
1099,1003.5,1083.9,
1100,2304.8,2931.7,
1101,1002.4,1275.1,
1102,763.65,971.36,
1103,910.47,1159.6,
1104,1340,1790.4,
1105,1335.4,1784.3,
1106,2326.6,3108.6,
1107,2639.2,3526.3,
1108,872.46,914.81,
1109,1058.9,1052.8,
1110,781.12,776.62,
1111,795.89,791.3,
1112,2146.1,1039.2,
1113,2076.8,842.8,
1114,2902.7,1178,
1115,3119.5,1265.9,
1116,1671.1,940.07,
1117,644.83,856.2,
1118,790.94,1050.2,
1119,1001.4,1329.6,
1120,1825.3,2360.6,
1121,961.39,1222.9,
1122,914.5,1163.2,
1123,1792.3,2279.8,
1124,1024.2,1302.8,
1125,702.6,893.71,
1126,746.95,950.12,
1127,1089.1,1385.3,
1128,570.85,726.12,
1129,612.95,1555.5,
1130,1029.1,2618.1,
1131,1065.2,2709.9,
1132,2186,5561.1,
1133,1104.6,381.22,
1134,1067.8,265.41,
1135,1005.2,249.83,
1136,977.91,243.05,
1137,719.07,405.84,
1138,496.01,493.16,
1139,666.61,662.77,
1140,1076.2,1070,
1141,3207.6,3189.1,
1142,546.11,542.96,
1143,678.39,674.48,
1144,609.65,606.14,
1145,1741,1761.6,
1146,5178.8,5269.9,
1147,6803.3,6923,
1148,7724.8,7860.7,
1149,3850.5,3675.4,
1150,2389,266.78,
1151,2586.9,288.87,
1152,8222.4,918.19,
1153,4590.5,512.61,
1154,7106.8,4325.4,
1155,6361,4050.2,
1156,6621.3,4215.9,
1157,10297,6556.3,
1158,1570.2,2745.7,
1159,531.7,3302.5,
1160,773.34,4803.4,
1161,327.75,2035.7,
1162,251.55,1048.8,
1163,446.75,1136.5,
1164,670.03,1704.5,
1165,756.71,1925.1,
1166,391.29,844.69,
1167,460.1,457.45,
1168,735.72,731.48,
1169,1107.6,1101.2,
1170,749.6,718.66,
1171,509.66,190.08,
1172,515.41,192.23,
1173,394.06,146.97,
1174,683.93,262.11,
1175,513.71,510.75,
1176,713.16,709.05,
1177,666.47,662.63,
1178,756.1,751.75,
1179,1677,911.67,
1180,1650,822.34,
1181,1733.2,863.79,
1182,1291.6,643.75,
1183,971.02,674.77,
