SERIAL,CPU,MEMORY,DISK
91,72.471372,83.82228,0.479573
92,133.496303,176.849174,2.204322
93,338.82564,195.500421,2.402378
94,1282.030551,2027.666405,19.649155
95,999.223564,1856.116258,16.109407
96,100.552863,73.003119,1.179406
97,188.848294,114.18148,2.480046
98,233.373445,116.825243,1.466431
99,522.674656,351.606273,2.448268
100,140.206504,78.513363,0.759467
101,261.9375,135.432339,1.289919
102,93.033059,79.032144,0.83601
103,72.728874,72.943322,0.708776
104,52.659305,45.712517,0.494202
105,321.926381,278.482643,3.337005
106,334.340415,206.029038,1.802348
107,2050.782889,1511.440393,11.612021
108,60.458094,42.978606,0.517955
109,69.281502,46.925291,0.479744
110,379.895866,288.541762,1.868501
111,641.93758,389.018016,2.562567
112,151.850101,121.590035,0.731357
113,309.739671,714.023441,3.892879
114,249.108325,108.457246,0.774545
115,516.376822,286.663207,1.554486
116,212.860509,367.262266,25.448898
117,40.206898,31.681226,0.351472
118,132.434324,72.058128,0.673086
119,123.960876,88.718695,0.879278
120,196.191276,122.891444,3.667184
121,130.287056,166.941905,1.628962
122,148.184616,179.050243,1.361773
123,124.802013,69.638663,1.019033
124,535.749397,170.327312,1.85447
125,90.7789,54.811301,0.622707
126,2260.228162,1942.689802,44.948761
127,467.32513,323.128414,3.339766
128,110.969833,74.516098,0.798452
129,254.680425,165.862203,4.133199
130,508.339989,411.721123,5.409941
131,472.646528,279.512685,5.497771
132,562.913782,229.549837,1.946369
133,150.535574,112.652973,1.168769
134,138.802659,105.092559,1.111546
135,178.501184,122.84777,1.421461
136,841.654757,478.872562,3.244604
137,289.791752,187.153633,2.267622
138,300.145931,219.15317,2.572014
139,533.834726,411.217046,3.966083
140,663.436098,427.06206,4.652453
141,201.430625,215.042787,2.740229
142,165.123257,133.479716,1.595886
143,107.379924,82.109133,0.870289
144,131.113225,92.866072,0.855558
145,137.287352,111.459557,1.176811
146,93.664748,61.763854,0.613968
147,182.672538,117.217953,0.908954
148,217.984798,156.818573,1.154447
149,100.720698,121.696613,1.405127
150,82.267407,85.395462,1.055062
151,55.171659,46.623217,0.508097
152,264.734577,97.624368,0.771095
153,180.899837,70.154401,0.730028
154,476.370732,511.746738,4.911567
155,573.991742,367.542644,4.838085
156,528.662513,354.160686,3.680896
157,789.169362,876.229033,26.355285
158,2169.143621,1494.029173,14.815457
159,146.275311,131.373621,1.382548
160,1000.531995,460.289283,2.155984
161,713.290986,264.559002,3.592836
162,138.330894,64.393404,0.408887
163,94.440808,90.09787,1.503631
164,72.561609,56.017772,0.693678
165,204.74368,101.684047,2.352921
166,295.137211,119.978877,0.792275
167,1802.725186,1555.152041,18.382794
168,129.889159,58.963922,0.576664
169,167.306356,136.726284,1.051025
170,131.210111,106.261538,1.334242
171,1128.936094,1856.327806,19.348881
172,1454.651918,2140.878969,23.973511
173,866.855966,654.543037,7.308014
174,347.291771,303.737457,3.0656
175,710.503818,454.86397,4.643784
176,388.744389,132.636754,1.321189
177,316.254318,260.914726,2.003037
178,853.311877,779.476569,11.507626
179,192.196683,113.286026,1.750635
180,94.265111,78.706017,1.032017
181,242.207804,240.627859,3.198398
182,334.451977,206.614025,1.482102
183,133.403214,85.620583,2.202489
184,221.744802,189.580967,2.614898
185,323.294336,150.441157,1.859502
186,199.504963,169.330459,2.96472
187,139.949874,137.293156,1.549293
188,138.387956,115.452609,1.24205
189,101.797296,77.642388,1.117672
190,2095.463938,3451.0282,34.991719
191,200.262764,175.940968,2.688581
192,240.265997,231.684336,6.083378
193,441.47667,219.707459,3.926043
194,167.957665,105.666133,2.488958
195,442.876125,499.394912,10.655024
196,546.125645,156.722106,1.991417
197,215.726216,233.708506,7.356544
198,77.070605,78.795051,2.105986
199,219.644778,146.167166,1.951881
200,108.609259,106.582412,3.354858
201,202.160945,75.429533,1.257256
202,68.015321,55.040894,1.584209
203,106.292599,112.956727,2.515942
204,229.156211,136.506897,3.476401
205,329.862918,226.519896,2.427338
206,142.974691,81.531224,1.160023
207,260.096834,120.680539,2.771593
208,2748.290473,3979.487586,41.038616
209,572.946165,340.415961,4.926844
210,352.081071,268.369769,2.357696
211,409.511867,541.654352,5.378813
212,262.664585,241.327807,2.622911
213,818.363039,543.831473,5.803349
214,296.170335,308.340766,3.605195
215,180.729115,169.172481,2.68901
216,288.680801,295.276958,6.218843
217,190.708467,165.160045,2.263535
218,293.355438,277.599625,2.819039
219,1198.150466,1112.139155,10.924331
220,386.310199,328.595965,2.960084
221,224.705199,249.023948,2.926316
222,363.961713,220.390005,2.640696
223,723.749665,386.257254,3.395994
224,111.001502,170.731235,1.22376
225,125.049319,139.265228,2.234772
226,84.866484,129.707983,1.62596
227,97.672124,99.627999,1.332261
228,181.06819,137.096153,1.316395
229,467.372013,292.380999,3.096402
230,110.245785,117.299012,1.251899
231,118.269171,83.704671,1.302301
232,389.30772,206.772452,2.791493
233,408.190817,185.617466,1.485112
234,700.041985,367.894456,4.758179
235,1215.911262,621.615491,5.656151
236,951.765526,819.388761,9.513552
237,1054.775455,633.360589,7.442535
238,1149.08817,645.761835,7.321537
239,482.852881,398.090458,4.29215
240,814.249574,491.678622,6.932146
241,316.032762,268.1955,6.15065
242,268.889423,153.108024,1.850658
243,764.618474,528.479151,5.18661
244,1390.216056,846.188023,8.883395
245,940.590437,911.508828,9.051137
246,1083.573502,1236.176698,13.496565
247,758.447385,733.81982,6.989706
248,631.772555,370.716309,5.141884
249,536.324104,453.370539,5.630601
250,882.331882,610.860707,5.145476
251,394.656428,203.687974,3.045431
252,200.941272,177.025508,3.309077
253,234.049636,179.889079,2.87979
254,291.134572,159.731462,2.604855
255,291.203345,173.384037,2.534594
256,603.307222,262.962172,4.302415
257,682.047187,296.303855,5.947191
258,397.086571,190.741887,2.200721
259,828.447633,409.61157,3.956931
260,1126.611326,578.066653,5.439316
261,398.188897,210.658701,2.689125
262,124.601965,78.337214,0.82182
263,211.875585,127.804197,1.387097
264,235.007083,142.249857,1.59454
265,959.110992,572.258327,7.297096
266,414.231045,263.893597,2.170395
267,675.39161,417.025492,3.67367
268,376.939973,214.242251,2.90875
269,882.0776,548.904386,5.889298
270,821.861423,526.525698,6.25051
271,411.178355,273.849387,4.241024
272,668.035485,374.805571,3.285668
273,571.894097,310.538024,4.224912
274,210.754353,120.796487,2.116991
275,1019.134922,481.182936,5.223302
276,753.13509,383.70605,3.701181
277,322.182427,141.052318,1.098424
278,441.054654,232.721296,1.682364
279,466.192028,301.326602,1.823435
280,214.766017,128.805513,1.805495
281,374.254056,635.330974,5.575631
282,809.351836,471.513584,5.374806
283,1426.764602,1109.649722,17.959206
284,709.459677,529.944472,8.868696
285,1174.973974,1055.036543,19.769506
286,1095.69723,647.17605,9.532322
287,789.1487,541.591275,10.088607
288,287.209576,219.148626,5.930279
289,487.253081,529.179818,9.02066
290,658.995951,464.349479,7.434869
291,558.021212,336.698987,11.085205
292,616.917792,402.335082,6.369673
293,611.684951,653.523211,8.78118
294,1093.610306,984.684272,16.350377
295,553.896743,322.899476,14.818099
296,430.630757,397.62098,7.759864
297,168.685951,152.207775,4.152418
298,722.292265,711.2177,13.068301
299,324.811079,281.381475,6.073046
300,801.316202,847.433298,12.196911
301,505.141524,540.209318,8.244312
302,788.845438,535.93498,8.221036
303,401.042257,342.124912,3.991563
304,470.025153,457.569109,6.359919
305,794.466681,729.063825,11.054349
306,744.217804,694.080042,11.210414
307,789.55928,608.101664,10.916914
308,522.994576,366.479502,5.506877
309,1635.039889,1380.275578,19.647021
310,1192.074248,1276.310731,25.786182
311,1565.976493,1605.342508,33.08976
312,1715.963441,1961.576636,41.695913
313,1827.917902,1948.398886,41.132047
314,1889.295607,1917.316786,40.934967
315,2359.247298,2057.607492,44.517871
316,1832.312209,1591.052529,32.915736
317,2089.227409,1699.441863,35.424349
318,1516.696151,1256.891826,25.345334
319,1865.167632,1262.272443,22.368332
320,1361.599583,967.109424,20.918619
321,1848.118762,1857.905076,46.019093
322,2389.761294,2300.999812,52.674961
323,1615.658321,1338.114665,28.861318
324,1994.018898,2214.35794,54.811396
325,2637.18731,2702.139226,62.659787
326,2673.951731,2755.671554,67.294278
327,2271.202585,2397.980222,57.680108
328,0,0,0
329,0,0,0
330,0,0,0
331,0,0,0
332,0,0,0
333,0,0,0
334,0,0,0
335,2606.734192,2870.96775,70.055968
336,3138.748998,3191.608133,78.52566
337,2945.670372,3688.445342,85.522289
338,2575.353599,2868.824935,71.314086
339,1824.650209,1920.382561,48.42829
340,2165.292204,2132.37682,52.146953
341,961.261834,978.878722,24.491623
342,0,0,0
343,0,0,0
344,0,0,0
345,0,0,0
346,0,0,0
347,0,0,0
348,0,0,0
349,0,0,0
350,0,0,0
351,741.406077,808.614299,20.107824
352,3244.884684,3268.934562,77.974823
353,3306.942565,3589.826689,86.173638
354,2953.718071,2906.938092,67.490683
355,2164.580075,1813.789424,40.284197
356,1941.350721,1966.458576,45.369865
357,2230.362208,2313.484821,54.92605
358,1296.868547,1351.769064,33.114984
359,0,0,0
360,0,0,0
361,0,0,0
362,0,0,0
363,0,0,0
364,0,0,0
365,0,0,0
366,0,0,0
367,0,0,0
368,1700.246316,1976.182755,48.461224
369,3219.91993,3662.315406,89.05823
370,3160.526635,3662.206981,90.136576
371,3135.35692,3637.497166,84.375747
372,3289.163543,3476.614646,83.289221
373,993.21326,1041.700126,24.174353
374,0,0,0
375,0,0,0
376,0,0,0
377,0,0,0
378,0,0,0
379,0,0,0
380,0,0,0
381,0,0,0
382,0,0,0
383,0,0,0
384,0,0,0
385,828.611466,431.313458,7.94366
386,1264.272561,802.447601,12.658151
387,958.929668,522.503722,10.384012
388,1102.118873,694.298366,11.627531
389,940.767217,486.806063,11.060046
390,698.187808,391.312376,7.481237
391,1393.407585,767.177388,14.227566
392,642.474292,379.321571,6.844276
393,1281.246051,743.504598,13.184381
394,1077.498574,540.632131,11.679907
395,910.459072,581.939952,9.707798
396,823.376124,429.349945,9.210492
397,700.596604,420.559565,7.491112
398,2141.894407,1669.276716,18.623073
399,1441.295935,991.545902,14.143961
400,1005.264165,616.796253,10.022693
401,1284.331149,1051.283836,15.516409
402,1252.387727,899.609843,9.002136
403,913.17328,582.345043,11.632596
404,568.165298,401.963292,6.586366
405,724.294077,851.006096,14.642341
406,1163.452043,919.255527,15.733858
407,1022.381008,723.082074,14.429964
408,1047.970625,742.464724,10.88502
409,939.128514,534.34425,11.444985
410,1130.524784,627.953673,11.864187
411,1422.386534,881.233977,10.650446
412,3048.055652,4350.556231,43.750162
413,1757.83222,1122.225602,13.542453
414,1189.716887,701.912014,12.218946
415,1719.430477,1247.786146,13.280307
416,1752.72212,1033.720773,13.86006
417,1512.851564,987.145465,11.500678
418,962.134966,554.192833,9.588188
419,1533.211122,884.612295,13.773024
420,848.53723,466.290523,10.713484
421,999.015953,516.163478,8.744407
422,1596.824978,876.963218,13.358734
423,1133.195895,651.944811,11.851882
424,613.684881,645.624641,9.89788
425,1064.838169,638.124596,13.325189
426,1045.011235,927.679449,10.876002
427,937.73299,843.423182,11.649772
428,979.705886,702.089691,10.405783
429,1286.137879,1270.388418,14.911056
430,1807.31298,1246.018841,11.54585
431,1162.1302,859.149518,12.377945
432,1675.950596,1434.990619,16.463551
433,1133.662655,746.963857,12.303465
434,1272.545178,840.046774,12.772389
435,1082.734011,647.891399,12.955375
436,728.348863,444.533603,6.133373
437,755.767127,548.384366,7.061655
438,918.469244,479.862013,10.52374
439,770.617944,402.713072,7.332
440,3929.666816,4004.339941,43.701902
441,1037.25034,570.699627,9.216893
442,1182.738166,672.478909,9.62911
443,1186.857788,703.793066,10.951163
444,1326.957466,821.453995,9.825478
445,1235.215545,837.219086,7.621995
446,2656.960347,1693.845766,17.236699
447,1025.403871,566.815937,9.222764
448,731.282442,531.299644,11.309729
449,1501.922409,873.070709,12.190671
450,967.430842,762.587975,7.054881
451,1274.450397,729.820034,9.476664
452,1603.421505,931.803248,11.328958
453,1879.869632,1263.24088,11.46651
454,1081.228882,689.804124,7.237587
455,1042.511124,639.398948,7.953152
456,1097.006775,775.600153,8.218335
457,523.14759,321.23039,5.169916
458,1068.866928,747.36324,9.390222
459,280.410221,198.184842,2.031773
460,839.788052,514.340365,8.891481
461,692.555511,382.355144,7.012578
462,688.531936,493.943913,6.834459
463,1015.0502,597.857502,10.485718
464,385.740669,228.267816,4.078244
465,1755.454207,2103.050325,28.236733
466,1183.890531,768.630067,11.92794
467,1239.806711,1028.298271,11.131282
468,620.674202,427.014548,5.154808
469,297.867833,326.503496,2.713463
470,1116.940265,918.929371,7.472765
471,573.441365,308.338808,4.305666
472,694.199652,391.946367,3.93606
473,421.84194,203.657194,3.471332
474,402.801992,342.286142,2.735039
475,839.766346,528.264594,6.787324
476,645.842254,387.324815,5.243982
477,1159.345835,762.226383,10.451499
478,917.450835,703.766959,10.725012
479,551.624968,386.96883,5.39579
480,486.29718,304.741791,5.09897
481,750.599476,735.297285,9.81617
482,253.520126,190.937889,3.03241
483,432.48258,247.455949,3.450015
484,327.609633,245.728021,2.607201
485,474.85528,276.074222,4.215827
486,488.466418,278.12752,4.393268
487,995.865315,529.058832,11.718155
488,1058.315202,667.482825,7.715081
489,753.682399,407.158963,6.703896
490,789.515748,410.191404,6.279655
491,695.932924,364.067589,7.617886
492,2426.719915,3624.334267,42.839049
493,465.711798,267.359533,5.051368
494,643.624464,438.650383,9.108637
495,887.543519,545.657419,8.24048
496,542.864887,325.376286,5.19778
497,689.298581,458.781613,6.960839
498,542.556184,301.650959,6.301033
499,402.349528,290.840084,4.228189
500,563.125727,337.651409,5.900707
501,492.337789,247.709769,5.746858
502,402.703016,276.042963,4.260728
503,724.476919,424.49168,7.454708
504,213.973763,203.864102,2.269341
505,413.381779,265.792378,5.140538
506,783.648719,514.779393,13.48819
507,2057.305044,1725.742368,18.934449
508,610.14625,314.02075,4.059379
509,902.385058,486.685613,4.008417
510,1066.56069,572.441027,5.557213
511,1044.41542,713.676548,6.106876
512,1036.31966,729.675543,6.111846
513,564.188373,330.926182,4.072306
514,1106.580692,656.075214,8.226948
515,2017.586913,1351.706468,18.14862
516,1261.211413,1085.539928,16.99758
517,2979.536595,4473.97973,49.151171
518,890.125451,557.081225,9.372921
519,454.941725,309.377448,5.731564
520,902.305114,623.806768,9.811515
521,225.524336,173.219941,1.307871
522,91.373741,76.036289,1.230592
523,258.668727,216.045159,3.008816
524,877.763992,1017.238349,11.025576
525,482.260171,317.585498,5.525472
526,647.246473,470.647689,6.592168
527,693.851113,419.16494,5.062722
528,980.145101,610.90448,10.405649
529,521.317178,329.638935,5.742257
530,909.051999,497.303231,8.627776
531,1158.163641,719.478511,7.846494
532,938.139743,952.838089,8.117999
533,807.604788,798.302402,8.104514
534,498.718029,793.75977,6.504702
535,481.76549,297.915134,5.615668
536,364.424259,211.770744,5.1086
537,630.030049,321.792521,7.299013
538,418.382929,254.015345,6.367394
539,1140.477099,529.379148,7.570058
540,374.234845,264.60581,4.226643
541,637.855708,451.517426,5.946965
542,292.811389,160.871455,1.451732
543,475.107215,260.945782,5.492912
544,690.311351,432.334857,8.388417
545,426.230402,244.7075,4.194915
546,599.236018,305.248178,4.810907
547,998.363894,495.719152,8.463363
548,364.826718,190.943557,2.841115
549,404.459069,224.286935,3.781723
550,381.880884,257.292232,3.648659
551,417.099712,204.70407,2.038259
552,84.392384,77.931734,0.490658
553,1096.146889,665.506774,5.034139
554,603.400327,314.024652,5.921571
555,1195.018539,758.138755,9.621495
556,549.815552,367.864584,8.719197
557,698.735679,345.812047,7.277023
558,366.669778,198.848622,9.058621
559,952.701119,535.071541,8.886648
560,317.471209,201.927379,2.590279
561,900.229273,713.654367,3.920922
562,516.181776,484.653667,2.812886
563,568.061529,488.110271,1.828683
564,875.926189,1048.074921,2.560809
565,2223.311305,1920.038171,5.736094
566,993.697651,891.870175,2.151609
567,1806.073277,1723.323827,4.245093
568,2129.869663,1786.575605,4.389665
569,2223.877145,1964.927858,4.288073
570,2754.172457,2156.468544,8.816152
571,2681.336013,2546.011229,10.207518
572,2097.500312,2264.692353,6.944281
573,1631.276321,1695.639555,2.598017
574,2047.846428,1977.094529,6.262182
575,2047.95699,2144.232766,5.327511
576,1852.486817,2045.854669,6.109295
577,1908.546742,2162.866248,5.079439
578,2021.439712,2291.410452,9.884974
579,1941.852255,2217.190221,3.983264
580,1931.910009,2173.436508,3.540813
581,1916.430866,2027.385248,2.908177
582,2952.824101,3132.76606,16.059302
583,2432.735058,2426.79491,8.683881
584,1851.606115,1823.413974,4.924232
585,1650.390606,1810.938811,3.445388
586,1709.630972,1882.194688,3.678652
587,1887.826899,2156.477317,9.51058
588,1871.84602,1915.307616,3.821548
589,2073.883615,2238.546269,29.313186
590,2240.309741,2144.907698,9.541404
591,1783.6975,2120.405479,7.190375
592,2120.070575,1973.559459,5.183806
593,1953.973177,2055.217171,9.03693
594,1776.484564,1943.13864,7.332668
595,2181.704489,2381.622024,10.547245
596,1729.522766,1821.17692,7.82296
597,1763.666537,1776.31138,7.957626
598,2359.226709,2149.262975,10.054238
599,1979.017085,2045.53418,5.769526
600,1813.307288,1939.805145,5.354632
601,1784.379159,1933.611866,3.716434
602,1528.359914,1625.796803,2.307809
603,1896.067616,1839.257711,3.739777
604,1809.031571,1717.089783,4.837763
605,2004.858187,2137.975845,5.482055
606,2151.031224,2151.506898,6.732699
607,1952.554492,2052.255071,5.268057
608,1694.480639,1905.652688,4.010379
609,1768.497312,1915.48567,3.183398
610,1615.743312,1795.276779,2.305014
611,1779.776473,1990.220959,1.839089
612,2203.947093,2545.16502,26.295539
613,2001.624435,2279.897906,2.644882
614,1794.129348,1924.892079,1.995315
615,1729.71799,1866.001415,2.703981
616,1701.322738,1868.285144,2.605618
617,1676.915481,1849.247065,2.28496
618,1825.86081,2087.014351,2.985302
619,1657.57989,2044.393319,4.632227
620,1430.590478,1616.257732,1.986422
621,1658.459331,1700.710206,3.727716
622,1620.363874,1814.27378,4.245394
623,1896.238471,2217.218445,5.871715
624,2344.359871,4459.938738,14.314001
625,1620.953362,2027.924764,4.200443
626,2693.812151,4965.202812,20.748046
627,1886.868004,2189.116037,4.840488
628,2033.660813,2233.339229,3.313788
629,2155.215605,2102.51222,5.26735
630,1799.478007,1947.198427,3.014417
631,2116.279232,2172.197596,4.236227
632,1950.871036,2213.775782,2.746896
633,1785.390799,2010.566204,1.981671
634,1950.61571,2237.993192,3.942731
635,1902.953786,2097.025158,3.392862
636,1981.126297,1978.20716,4.323462
637,2140.151007,2181.897911,9.572795
638,3933.038881,5129.238048,44.006413
639,785.291536,802.808397,1.068523
640,1748.805678,1696.999648,4.313215
641,1703.921022,1605.182372,2.798643
642,1433.975509,1589.870357,2.292654
643,1718.233054,1860.895013,2.86525
644,2149.796827,2256.509271,5.624537
645,1976.253014,2165.944676,6.734171
646,1551.589725,2308.887817,9.757395
647,1666.407949,1721.212258,8.313341
648,2076.51252,2239.917907,8.693585
649,1936.756824,1922.648924,3.741456
650,1856.843314,1851.502459,3.75757
651,2065.546093,2082.625055,4.348193
652,2035.695905,1937.995732,3.263688
653,1699.420608,1874.45601,2.167037
654,1726.301821,1943.163175,2.364308
655,4092.977363,5158.10551,38.540667
656,2027.376372,2201.307219,5.439534
657,2172.854096,2327.087253,12.613082
658,1938.359092,2135.946262,3.399117
659,2688.605217,3602.540307,23.302753
660,2116.994537,2250.999006,3.973635
661,2531.809971,2379.748129,5.200986
662,1933.220721,2150.60861,5.593437
663,2436.801547,3710.200841,56.399201
664,2005.43276,2182.911073,4.074397
665,2181.475876,2449.390208,3.142573
666,2348.058355,2548.179844,14.362438
667,2193.826602,2189.724397,3.8463
668,808.664779,881.049973,1.206353
669,1888.8391,2115.88598,2.38677
670,1984.004889,2184.916797,2.661889
671,2505.485372,2561.475337,4.967506
672,2501.241998,2561.138141,4.586438
673,2208.160821,2555.76669,26.2635
674,2232.384178,2534.074644,21.858488
675,3067.728504,3085.72406,7.402196
676,1499.701787,1325.136165,6.688287
677,2027.286204,2107.71663,9.735602
678,2039.466928,2230.434593,6.6998
679,2110.325761,2163.287184,5.86131
680,1807.554724,2006.934589,4.109108
681,362.029373,342.621666,4.290472
682,231.863034,151.760522,1.920321
683,684.161836,598.382902,1.277223
684,857.058618,679.987782,1.546161
685,734.679863,311.958949,3.635231
686,1001.191996,595.473462,9.867432
687,799.638143,651.274349,6.637095
688,647.164619,324.686112,2.8001
689,388.457918,211.175872,1.989214
690,130.695112,94.0031,1.080558
691,61.945116,36.760377,0.516366
692,812.253821,684.227485,23.816578
693,1003.577093,910.865421,22.02905
694,668.497387,277.535065,1.814754
695,603.706848,339.915949,4.355958
696,781.989933,919.153927,9.091601
697,292.730155,304.365189,3.838756
698,127.699981,73.261237,1.028884
699,356.908626,270.975843,2.429555
700,659.34034,326.358252,3.439009
701,343.833296,303.302126,6.052641
702,102.009505,89.632998,0.937269
703,156.359423,152.443782,1.481531
704,183.020081,179.141099,2.644062
705,735.881274,549.41503,6.827804
706,235.236362,165.955519,1.159023
707,353.896579,281.835084,4.090974
708,304.130891,215.757944,1.790901
709,1337.975712,754.541488,6.074339
710,619.045738,395.238557,5.479803
711,269.047835,174.612519,2.930987
712,195.751373,126.618363,2.109135
713,221.140986,134.940816,2.178092
714,274.172954,148.412773,1.832939
715,380.399408,418.438492,3.910679
716,145.342706,87.658768,0.768688
717,287.430511,154.31574,2.254115
718,245.836489,198.399888,2.234869
719,163.168672,110.957346,1.118347
720,329.06169,219.575667,2.505132
721,294.001947,306.98286,7.0748
722,428.245409,488.950473,13.37234
723,310.699577,214.69156,2.681119
724,513.200952,290.780736,3.220628
725,2330.212108,1366.220399,13.223574
726,191.382119,152.76788,1.475518
727,300.411269,243.723085,2.005888
728,595.390123,428.657004,4.254687
729,497.045677,357.408915,2.796047
730,267.964957,174.707084,3.306307
731,598.645985,512.959166,1.833314
732,288.651669,301.318018,3.926923
733,1011.640825,1873.005542,17.756647
734,1016.72534,2055.75861,20.493675
735,111.486861,91.026363,0.861007
736,1686.881447,1014.336421,9.163377
737,94.344548,88.306383,1.039138
738,321.611749,182.027647,2.771691
739,1070.288779,985.795966,29.708562
740,478.867857,519.370215,21.852633
741,240.048946,151.167579,1.400793
742,323.027913,163.614926,3.232293
743,207.362848,126.850538,1.25766
744,351.825435,200.253414,2.983383
745,380.050146,234.768269,1.69806
746,290.813396,182.389854,3.657717
747,417.473702,348.930762,8.278421
748,418.629744,270.315079,6.147999
749,201.732118,95.616831,0.95279
750,88.659685,61.832672,0.903822
751,138.313435,105.172401,1.460436
752,215.768574,100.223631,1.695028
753,121.387821,65.538298,0.755912
754,276.7681,130.275942,2.145329
755,268.086438,192.336733,3.887275
756,240.424122,133.984874,1.080421
757,571.336672,264.31299,2.136146
758,795.500695,563.213369,10.863273
759,438.994886,147.53467,1.284079
760,168.710469,115.566468,1.088438
761,323.868186,211.245731,1.181888
762,1058.630476,566.315125,3.989621
763,406.597445,246.573372,3.332442
764,129.734782,74.062404,0.491443
765,420.027555,279.904182,2.205477
766,108.133844,65.907953,0.541324
767,293.471607,219.433558,0.572965
768,137.259747,82.444674,0.594938
769,350.211893,274.9817,7.486124
770,348.246604,282.205182,7.940559
771,436.026073,155.793634,2.049066
772,157.942089,65.001935,0.442138
773,141.076564,58.996924,0.5905
774,92.961341,48.416756,0.401031
775,137.366534,72.463793,0.870063
776,132.136912,76.976902,2.843495
777,220.411232,121.208635,2.767297
778,87.300721,50.626445,0.527202
779,219.783124,105.85049,0.909754
780,545.971428,262.759091,2.916331
781,356.491304,196.553379,2.833182
782,552.957285,407.518331,10.633002
783,543.369992,199.87463,2.033878
784,131.830237,74.206302,0.695784
785,75.465628,71.479149,1.349478
786,103.785958,75.351075,0.854043
787,184.330699,100.461894,0.44055
788,332.164352,135.30029,0.668186
789,270.110881,214.031628,3.674332
790,276.409911,154.861767,1.594307
791,339.535818,377.843843,6.542362
792,175.794438,187.917418,1.859649
793,402.115034,222.733853,3.389005
794,357.399646,306.934542,2.174553
795,146.682864,125.463051,1.037098
796,358.16679,164.549784,3.693908
797,238.305479,134.540413,2.891318
798,297.936552,159.971505,2.474287
799,85.693581,59.671531,0.770878
800,134.614707,74.759115,1.031557
801,330.182831,325.557745,8.791085
802,681.23598,1261.211626,14.807702
803,262.627636,195.900806,1.810877
804,195.934612,255.256284,2.600575
805,138.544291,186.040672,1.539084
806,117.536953,120.845335,1.521341
807,116.005169,120.43961,1.020042
808,114.681369,137.584995,1.274137
809,770.629203,1267.62127,11.714943
810,1819.255245,2206.308874,23.226435
811,247.191054,289.586475,3.726681
812,110.501504,144.051944,1.047443
813,327.081615,460.852626,4.861406
814,357.041762,524.707674,4.226607
